"Time (MJD)" LasCumbres/LasCumbres.Bessel_B LasCumbres/LasCumbres.Bessel_B_err LasCumbres/LasCumbres.Bessel_V LasCumbres/LasCumbres.Bessel_V_err LasCumbres/LasCumbres.SDSS_gp LasCumbres/LasCumbres.SDSS_gp_err LasCumbres/LasCumbres.SDSS_ip LasCumbres/LasCumbres.SDSS_ip_err LasCumbres/LasCumbres.SDSS_rp LasCumbres/LasCumbres.SDSS_rp_err "Temp./1e3 (K)" "Temp. Err." "Radius/1e15 (cm)" "Radius Err." "Log10(Bol. Lum)" "Log10(Bol. Err)"
22.200 -14.960 -0.062 -15.819 -0.034 -16.306 -0.059 -16.688 -0.033 -16.872 -0.066 4.261 0.366 2.658 0.732 42.220 41.564
22.300 -14.958 -0.063 -15.819 -0.033 -16.306 -0.060 -16.689 -0.033 -16.872 -0.066 4.269 0.368 2.647 0.733 42.220 41.567
22.400 -14.957 -0.064 -15.818 -0.032 -16.306 -0.060 -16.689 -0.033 -16.872 -0.067 4.278 0.371 2.636 0.734 42.220 41.569
22.500 -14.955 -0.064 -15.818 -0.031 -16.306 -0.061 -16.690 -0.033 -16.872 -0.068 4.287 0.373 2.624 0.735 42.219 41.572
22.600 -14.953 -0.065 -15.818 -0.030 -16.306 -0.062 -16.690 -0.033 -16.872 -0.069 4.296 0.376 2.612 0.736 42.219 41.574
22.700 -14.952 -0.066 -15.817 -0.029 -16.307 -0.062 -16.691 -0.033 -16.872 -0.070 4.305 0.378 2.600 0.736 42.219 41.576
22.800 -14.950 -0.066 -15.817 -0.028 -16.307 -0.063 -16.691 -0.033 -16.872 -0.070 4.314 0.380 2.587 0.736 42.218 41.579
22.900 -14.948 -0.067 -15.816 -0.027 -16.307 -0.064 -16.692 -0.033 -16.872 -0.071 4.324 0.382 2.575 0.737 42.218 41.581
23.000 -14.947 -0.068 -15.816 -0.027 -16.307 -0.065 -16.692 -0.033 -16.872 -0.072 4.326 0.383 2.575 0.739 42.219 41.585
23.100 -14.945 -0.069 -15.815 -0.026 -16.307 -0.065 -16.693 -0.034 -16.872 -0.073 4.341 0.386 2.552 0.738 42.217 41.585
23.200 -14.943 -0.069 -15.815 -0.025 -16.307 -0.066 -16.693 -0.034 -16.871 -0.074 4.349 0.388 2.542 0.738 42.217 41.588
23.300 -14.942 -0.070 -15.814 -0.025 -16.308 -0.067 -16.694 -0.034 -16.871 -0.074 4.356 0.390 2.533 0.739 42.216 41.590
23.400 -14.940 -0.071 -15.814 -0.024 -16.308 -0.068 -16.694 -0.035 -16.871 -0.075 4.362 0.392 2.525 0.740 42.216 41.592
23.500 -14.939 -0.071 -15.813 -0.024 -16.308 -0.068 -16.694 -0.035 -16.871 -0.076 4.363 0.392 2.525 0.743 42.217 41.596
23.600 -14.937 -0.072 -15.813 -0.023 -16.308 -0.069 -16.695 -0.035 -16.871 -0.077 4.370 0.395 2.515 0.744 42.216 41.597
23.700 -14.936 -0.073 -15.812 -0.023 -16.308 -0.070 -16.695 -0.036 -16.871 -0.077 4.372 0.396 2.512 0.747 42.216 41.600
23.800 -14.934 -0.074 -15.812 -0.023 -16.309 -0.071 -16.695 -0.036 -16.871 -0.078 4.373 0.398 2.511 0.750 42.216 41.602
23.900 -14.933 -0.074 -15.811 -0.023 -16.309 -0.071 -16.695 -0.037 -16.871 -0.079 4.372 0.399 2.512 0.753 42.216 41.605
24.000 -14.931 -0.075 -15.810 -0.024 -16.309 -0.072 -16.696 -0.038 -16.871 -0.080 4.370 0.400 2.515 0.757 42.216 41.607
24.100 -14.930 -0.076 -15.810 -0.024 -16.309 -0.073 -16.696 -0.038 -16.871 -0.080 4.367 0.401 2.520 0.761 42.216 41.610
24.200 -14.928 -0.076 -15.809 -0.025 -16.309 -0.074 -16.696 -0.039 -16.871 -0.081 4.363 0.402 2.525 0.766 42.217 41.612
24.300 -14.927 -0.077 -15.808 -0.025 -16.310 -0.074 -16.696 -0.040 -16.871 -0.082 4.358 0.402 2.533 0.770 42.217 41.614
24.400 -14.925 -0.078 -15.807 -0.026 -16.310 -0.075 -16.696 -0.040 -16.871 -0.083 4.352 0.403 2.541 0.775 42.217 41.617
24.500 -14.924 -0.078 -15.806 -0.027 -16.310 -0.076 -16.696 -0.041 -16.870 -0.083 4.345 0.403 2.550 0.780 42.218 41.619
24.600 -14.923 -0.079 -15.806 -0.027 -16.310 -0.077 -16.696 -0.042 -16.870 -0.084 4.338 0.403 2.560 0.785 42.218 41.621
24.700 -14.921 -0.080 -15.805 -0.028 -16.310 -0.077 -16.696 -0.043 -16.870 -0.085 4.330 0.403 2.570 0.790 42.219 41.623
24.800 -14.920 -0.080 -15.804 -0.029 -16.311 -0.078 -16.696 -0.044 -16.870 -0.085 4.322 0.403 2.581 0.794 42.219 41.624
24.900 -14.919 -0.081 -15.803 -0.030 -16.311 -0.079 -16.696 -0.045 -16.870 -0.086 4.314 0.403 2.591 0.799 42.219 41.626
25.000 -14.917 -0.082 -15.802 -0.031 -16.311 -0.079 -16.696 -0.045 -16.870 -0.087 4.306 0.402 2.602 0.803 42.220 41.627
25.100 -14.916 -0.082 -15.801 -0.032 -16.311 -0.080 -16.696 -0.046 -16.870 -0.087 4.298 0.402 2.613 0.808 42.220 41.629
25.200 -14.915 -0.083 -15.800 -0.034 -16.311 -0.081 -16.696 -0.047 -16.870 -0.088 4.290 0.401 2.624 0.812 42.221 41.630
25.300 -14.913 -0.084 -15.799 -0.035 -16.312 -0.081 -16.696 -0.048 -16.870 -0.089 4.282 0.401 2.635 0.815 42.221 41.631
25.400 -14.912 -0.084 -15.798 -0.036 -16.312 -0.082 -16.696 -0.049 -16.869 -0.089 4.275 0.400 2.645 0.819 42.221 41.632
25.500 -14.911 -0.085 -15.797 -0.037 -16.312 -0.083 -16.696 -0.050 -16.869 -0.090 4.267 0.399 2.655 0.822 42.222 41.633
25.600 -14.909 -0.085 -15.796 -0.038 -16.312 -0.083 -16.696 -0.051 -16.869 -0.090 4.260 0.399 2.665 0.825 42.222 41.634
25.700 -14.908 -0.086 -15.795 -0.039 -16.312 -0.084 -16.696 -0.052 -16.869 -0.091 4.253 0.398 2.675 0.828 42.222 41.634
25.800 -14.907 -0.086 -15.794 -0.041 -16.313 -0.085 -16.695 -0.053 -16.869 -0.092 4.246 0.397 2.684 0.831 42.222 41.635
25.900 -14.905 -0.087 -15.793 -0.042 -16.313 -0.085 -16.695 -0.053 -16.869 -0.092 4.239 0.396 2.693 0.833 42.222 41.635
26.000 -14.904 -0.088 -15.792 -0.043 -16.313 -0.086 -16.695 -0.054 -16.869 -0.093 4.233 0.395 2.702 0.835 42.223 41.636
26.100 -14.903 -0.088 -15.791 -0.044 -16.313 -0.086 -16.695 -0.055 -16.868 -0.093 4.227 0.394 2.710 0.837 42.223 41.636
26.200 -14.901 -0.089 -15.790 -0.045 -16.313 -0.087 -16.694 -0.056 -16.868 -0.094 4.221 0.393 2.718 0.839 42.223 41.636
26.300 -14.900 -0.089 -15.789 -0.046 -16.313 -0.087 -16.694 -0.057 -16.868 -0.094 4.215 0.392 2.725 0.841 42.223 41.637
26.400 -14.899 -0.090 -15.788 -0.047 -16.314 -0.088 -16.694 -0.058 -16.868 -0.095 4.210 0.391 2.733 0.843 42.223 41.637
26.500 -14.898 -0.090 -15.787 -0.048 -16.314 -0.088 -16.694 -0.059 -16.868 -0.095 4.205 0.390 2.740 0.844 42.223 41.637
26.600 -14.896 -0.090 -15.786 -0.050 -16.314 -0.089 -16.693 -0.060 -16.868 -0.095 4.200 0.389 2.746 0.845 42.223 41.637
26.700 -14.895 -0.091 -15.785 -0.051 -16.314 -0.089 -16.693 -0.060 -16.867 -0.096 4.195 0.388 2.753 0.846 42.223 41.637
26.800 -14.894 -0.091 -15.783 -0.052 -16.314 -0.090 -16.692 -0.061 -16.867 -0.096 4.190 0.387 2.759 0.847 42.223 41.637
26.900 -14.892 -0.092 -15.782 -0.053 -16.314 -0.090 -16.692 -0.062 -16.867 -0.096 4.186 0.386 2.765 0.848 42.223 41.637
27.000 -14.891 -0.092 -15.781 -0.054 -16.314 -0.091 -16.692 -0.063 -16.867 -0.097 4.181 0.385 2.770 0.849 42.223 41.637
27.100 -14.890 -0.092 -15.780 -0.055 -16.314 -0.091 -16.691 -0.064 -16.867 -0.097 4.177 0.385 2.775 0.850 42.223 41.637
27.200 -14.889 -0.093 -15.779 -0.056 -16.314 -0.091 -16.691 -0.064 -16.867 -0.097 4.173 0.384 2.781 0.851 42.223 41.636
27.300 -14.887 -0.093 -15.777 -0.057 -16.315 -0.092 -16.690 -0.065 -16.866 -0.098 4.169 0.383 2.785 0.851 42.223 41.636
27.400 -14.886 -0.093 -15.776 -0.058 -16.315 -0.092 -16.690 -0.066 -16.866 -0.098 4.165 0.382 2.790 0.852 42.223 41.636
27.500 -14.885 -0.094 -15.775 -0.059 -16.315 -0.092 -16.689 -0.066 -16.866 -0.098 4.162 0.381 2.795 0.852 42.223 41.636
27.600 -14.883 -0.094 -15.774 -0.059 -16.315 -0.093 -16.689 -0.067 -16.866 -0.098 4.158 0.380 2.799 0.852 42.223 41.635
27.700 -14.882 -0.094 -15.772 -0.060 -16.315 -0.093 -16.688 -0.068 -16.866 -0.099 4.155 0.379 2.803 0.853 42.222 41.635
27.800 -14.881 -0.094 -15.771 -0.061 -16.315 -0.093 -16.688 -0.068 -16.865 -0.099 4.152 0.378 2.807 0.853 42.222 41.635
27.900 -14.879 -0.095 -15.770 -0.062 -16.315 -0.094 -16.687 -0.069 -16.865 -0.099 4.149 0.378 2.811 0.853 42.222 41.635
28.000 -14.878 -0.095 -15.769 -0.063 -16.315 -0.094 -16.687 -0.070 -16.865 -0.099 4.146 0.377 2.814 0.853 42.222 41.634
28.100 -14.877 -0.095 -15.767 -0.064 -16.315 -0.094 -16.686 -0.070 -16.865 -0.099 4.143 0.376 2.818 0.853 42.222 41.634
28.200 -14.875 -0.095 -15.766 -0.064 -16.315 -0.094 -16.685 -0.071 -16.864 -0.099 4.140 0.375 2.821 0.853 42.222 41.634
28.300 -14.874 -0.095 -15.765 -0.065 -16.315 -0.094 -16.685 -0.071 -16.864 -0.099 4.137 0.374 2.824 0.854 42.222 41.633
28.400 -14.873 -0.095 -15.763 -0.066 -16.315 -0.094 -16.684 -0.072 -16.864 -0.099 4.135 0.374 2.828 0.854 42.221 41.633
28.500 -14.871 -0.096 -15.762 -0.066 -16.315 -0.095 -16.683 -0.072 -16.864 -0.099 4.132 0.373 2.831 0.854 42.221 41.633
28.600 -14.870 -0.096 -15.761 -0.067 -16.315 -0.095 -16.683 -0.073 -16.863 -0.099 4.129 0.372 2.834 0.854 42.221 41.632
28.700 -14.869 -0.096 -15.759 -0.068 -16.314 -0.095 -16.682 -0.073 -16.863 -0.099 4.127 0.372 2.837 0.854 42.221 41.632
28.800 -14.867 -0.096 -15.758 -0.068 -16.314 -0.095 -16.681 -0.074 -16.863 -0.099 4.124 0.371 2.839 0.853 42.221 41.631
28.900 -14.866 -0.096 -15.757 -0.069 -16.314 -0.095 -16.681 -0.074 -16.863 -0.099 4.122 0.370 2.842 0.853 42.221 41.631
29.000 -14.865 -0.096 -15.755 -0.069 -16.314 -0.095 -16.680 -0.074 -16.862 -0.099 4.120 0.369 2.845 0.853 42.220 41.631
29.100 -14.863 -0.096 -15.754 -0.070 -16.314 -0.095 -16.679 -0.075 -16.862 -0.099 4.118 0.369 2.847 0.853 42.220 41.630
29.200 -14.862 -0.096 -15.752 -0.070 -16.314 -0.095 -16.678 -0.075 -16.862 -0.099 4.115 0.368 2.849 0.853 42.220 41.630
29.300 -14.860 -0.096 -15.751 -0.071 -16.314 -0.095 -16.678 -0.075 -16.861 -0.099 4.113 0.368 2.852 0.853 42.220 41.629
29.400 -14.859 -0.095 -15.750 -0.071 -16.313 -0.095 -16.677 -0.076 -16.861 -0.098 4.111 0.367 2.854 0.853 42.220 41.629
29.500 -14.858 -0.095 -15.748 -0.072 -16.313 -0.094 -16.676 -0.076 -16.861 -0.098 4.109 0.366 2.856 0.852 42.219 41.629
29.600 -14.856 -0.095 -15.747 -0.072 -16.313 -0.094 -16.675 -0.076 -16.861 -0.098 4.107 0.366 2.858 0.852 42.219 41.628
29.700 -14.855 -0.095 -15.745 -0.072 -16.313 -0.094 -16.675 -0.076 -16.860 -0.098 4.105 0.365 2.860 0.852 42.219 41.628
29.800 -14.853 -0.095 -15.744 -0.073 -16.313 -0.094 -16.674 -0.076 -16.860 -0.097 4.103 0.365 2.862 0.852 42.219 41.627
29.900 -14.852 -0.095 -15.742 -0.073 -16.312 -0.094 -16.673 -0.076 -16.860 -0.097 4.101 0.364 2.864 0.852 42.218 41.627
30.000 -14.850 -0.094 -15.741 -0.073 -16.312 -0.094 -16.672 -0.077 -16.859 -0.097 4.100 0.363 2.866 0.851 42.218 41.626
30.100 -14.849 -0.094 -15.740 -0.073 -16.312 -0.093 -16.671 -0.077 -16.859 -0.096 4.098 0.363 2.867 0.851 42.218 41.626
30.200 -14.847 -0.094 -15.738 -0.073 -16.312 -0.093 -16.670 -0.077 -16.859 -0.096 4.096 0.362 2.869 0.851 42.218 41.626
30.300 -14.846 -0.094 -15.737 -0.074 -16.311 -0.093 -16.669 -0.077 -16.858 -0.095 4.094 0.362 2.871 0.851 42.218 41.625
30.400 -14.844 -0.093 -15.735 -0.074 -16.311 -0.092 -16.668 -0.077 -16.858 -0.095 4.093 0.361 2.872 0.850 42.217 41.625
30.500 -14.843 -0.093 -15.734 -0.074 -16.311 -0.092 -16.668 -0.077 -16.857 -0.095 4.091 0.361 2.874 0.850 42.217 41.624
30.600 -14.841 -0.093 -15.732 -0.074 -16.310 -0.092 -16.667 -0.077 -16.857 -0.094 4.089 0.360 2.876 0.850 42.217 41.624
30.700 -14.840 -0.092 -15.731 -0.074 -16.310 -0.091 -16.666 -0.076 -16.857 -0.094 4.088 0.360 2.877 0.850 42.217 41.623
30.800 -14.838 -0.092 -15.729 -0.074 -16.309 -0.091 -16.665 -0.076 -16.856 -0.093 4.086 0.359 2.878 0.849 42.216 41.623
30.900 -14.837 -0.091 -15.728 -0.074 -16.309 -0.090 -16.664 -0.076 -16.856 -0.092 4.085 0.359 2.880 0.849 42.216 41.622
31.000 -14.835 -0.091 -15.726 -0.074 -16.309 -0.090 -16.663 -0.076 -16.856 -0.092 4.083 0.358 2.881 0.849 42.216 41.622
31.100 -14.834 -0.090 -15.725 -0.074 -16.308 -0.089 -16.662 -0.076 -16.855 -0.091 4.081 0.358 2.883 0.848 42.216 41.621
31.200 -14.832 -0.090 -15.723 -0.074 -16.308 -0.089 -16.661 -0.076 -16.855 -0.091 4.080 0.357 2.884 0.848 42.215 41.621
31.300 -14.831 -0.089 -15.722 -0.074 -16.307 -0.088 -16.660 -0.075 -16.854 -0.090 4.078 0.357 2.885 0.848 42.215 41.620
31.400 -14.829 -0.089 -15.720 -0.073 -16.307 -0.088 -16.659 -0.075 -16.854 -0.089 4.077 0.356 2.886 0.847 42.215 41.620
31.500 -14.827 -0.088 -15.718 -0.073 -16.306 -0.087 -16.658 -0.075 -16.854 -0.089 4.076 0.356 2.888 0.847 42.215 41.619
31.600 -14.826 -0.088 -15.717 -0.073 -16.306 -0.087 -16.657 -0.074 -16.853 -0.088 4.074 0.355 2.889 0.847 42.214 41.619
31.700 -14.824 -0.087 -15.715 -0.073 -16.305 -0.086 -16.656 -0.074 -16.853 -0.087 4.073 0.355 2.890 0.846 42.214 41.618
31.800 -14.822 -0.086 -15.714 -0.072 -16.304 -0.085 -16.655 -0.074 -16.852 -0.086 4.071 0.355 2.891 0.846 42.214 41.618
31.900 -14.821 -0.086 -15.712 -0.072 -16.304 -0.085 -16.654 -0.073 -16.852 -0.086 4.070 0.354 2.892 0.845 42.214 41.617
32.000 -14.819 -0.085 -15.711 -0.072 -16.303 -0.084 -16.653 -0.073 -16.851 -0.085 4.069 0.354 2.893 0.845 42.213 41.617
32.100 -14.817 -0.084 -15.709 -0.071 -16.303 -0.083 -16.652 -0.072 -16.851 -0.084 4.067 0.353 2.894 0.845 42.213 41.616
32.200 -14.816 -0.084 -15.707 -0.071 -16.302 -0.082 -16.651 -0.072 -16.850 -0.083 4.066 0.353 2.895 0.844 42.213 41.616
32.300 -14.814 -0.083 -15.706 -0.071 -16.301 -0.082 -16.650 -0.071 -16.850 -0.082 4.065 0.352 2.896 0.844 42.213 41.615
32.400 -14.812 -0.082 -15.704 -0.070 -16.301 -0.081 -16.649 -0.071 -16.849 -0.081 4.064 0.352 2.897 0.843 42.212 41.614
32.500 -14.811 -0.081 -15.703 -0.070 -16.300 -0.080 -16.648 -0.070 -16.849 -0.080 4.062 0.352 2.898 0.843 42.212 41.614
32.600 -14.809 -0.081 -15.701 -0.069 -16.299 -0.079 -16.647 -0.069 -16.848 -0.079 4.061 0.351 2.898 0.842 42.212 41.613
32.700 -14.807 -0.080 -15.699 -0.069 -16.298 -0.078 -16.645 -0.069 -16.848 -0.078 4.060 0.351 2.899 0.842 42.211 41.613
32.800 -14.805 -0.079 -15.698 -0.068 -16.298 -0.077 -16.644 -0.068 -16.847 -0.077 4.059 0.350 2.900 0.841 42.211 41.612
32.900 -14.803 -0.078 -15.696 -0.068 -16.297 -0.076 -16.643 -0.067 -16.847 -0.076 4.057 0.350 2.901 0.841 42.211 41.611
33.000 -14.802 -0.077 -15.694 -0.067 -16.296 -0.076 -16.642 -0.067 -16.846 -0.075 4.056 0.350 2.901 0.840 42.210 41.611
33.100 -14.800 -0.076 -15.693 -0.066 -16.295 -0.075 -16.641 -0.066 -16.846 -0.074 4.055 0.349 2.901 0.839 42.210 41.610
33.200 -14.798 -0.075 -15.691 -0.066 -16.294 -0.074 -16.640 -0.065 -16.845 -0.073 4.054 0.349 2.902 0.839 42.210 41.609
33.300 -14.796 -0.074 -15.689 -0.065 -16.293 -0.073 -16.639 -0.064 -16.845 -0.072 4.053 0.348 2.902 0.838 42.209 41.608
33.400 -14.794 -0.074 -15.688 -0.064 -16.293 -0.072 -16.638 -0.063 -16.844 -0.071 4.052 0.348 2.903 0.837 42.209 41.608
33.500 -14.792 -0.073 -15.686 -0.064 -16.292 -0.071 -16.637 -0.063 -16.844 -0.070 4.051 0.348 2.903 0.836 42.209 41.607
33.600 -14.791 -0.072 -15.684 -0.063 -16.291 -0.070 -16.635 -0.062 -16.843 -0.069 4.050 0.347 2.903 0.835 42.208 41.606
33.700 -14.789 -0.071 -15.683 -0.062 -16.290 -0.068 -16.634 -0.061 -16.842 -0.068 4.049 0.347 2.903 0.835 42.208 41.605
33.800 -14.787 -0.070 -15.681 -0.061 -16.289 -0.067 -16.633 -0.060 -16.842 -0.066 4.048 0.346 2.904 0.834 42.208 41.604
33.900 -14.785 -0.069 -15.679 -0.061 -16.288 -0.066 -16.632 -0.059 -16.841 -0.065 4.047 0.346 2.904 0.833 42.207 41.603
34.000 -14.783 -0.067 -15.678 -0.060 -16.287 -0.065 -16.631 -0.058 -16.841 -0.064 4.046 0.346 2.903 0.832 42.207 41.602
34.100 -14.781 -0.066 -15.676 -0.059 -16.286 -0.064 -16.630 -0.057 -16.840 -0.063 4.046 0.345 2.903 0.830 42.207 41.601
34.200 -14.779 -0.065 -15.674 -0.058 -16.285 -0.063 -16.629 -0.056 -16.839 -0.061 4.045 0.345 2.903 0.829 42.206 41.600
34.300 -14.777 -0.064 -15.672 -0.057 -16.284 -0.062 -16.627 -0.055 -16.839 -0.060 4.044 0.344 2.903 0.828 42.206 41.598
34.400 -14.775 -0.063 -15.671 -0.056 -16.283 -0.060 -16.626 -0.054 -16.838 -0.059 4.043 0.344 2.902 0.827 42.205 41.597
34.500 -14.773 -0.062 -15.669 -0.055 -16.281 -0.059 -16.625 -0.053 -16.838 -0.057 4.043 0.344 2.901 0.825 42.205 41.596
34.600 -14.771 -0.061 -15.667 -0.054 -16.280 -0.058 -16.624 -0.052 -16.837 -0.056 4.042 0.343 2.901 0.824 42.204 41.594
34.700 -14.769 -0.060 -15.665 -0.053 -16.279 -0.057 -16.623 -0.051 -16.836 -0.055 4.042 0.343 2.900 0.822 42.204 41.593
34.800 -14.767 -0.059 -15.664 -0.052 -16.278 -0.056 -16.622 -0.049 -16.836 -0.053 4.041 0.342 2.899 0.820 42.203 41.591
34.900 -14.765 -0.057 -15.662 -0.051 -16.277 -0.054 -16.620 -0.048 -16.835 -0.052 4.041 0.342 2.897 0.818 42.203 41.590
35.000 -14.763 -0.056 -15.660 -0.050 -16.275 -0.053 -16.619 -0.047 -16.834 -0.051 4.041 0.341 2.896 0.816 42.202 41.588
35.100 -14.761 -0.055 -15.658 -0.049 -16.274 -0.052 -16.618 -0.046 -16.834 -0.049 4.041 0.341 2.894 0.814 42.202 41.586
35.200 -14.758 -0.054 -15.656 -0.048 -16.273 -0.051 -16.617 -0.045 -16.833 -0.048 4.041 0.341 2.892 0.811 42.201 41.584
35.300 -14.756 -0.053 -15.655 -0.047 -16.272 -0.049 -16.616 -0.043 -16.832 -0.046 4.041 0.340 2.890 0.809 42.200 41.581
35.400 -14.754 -0.052 -15.653 -0.046 -16.270 -0.048 -16.615 -0.042 -16.831 -0.045 4.041 0.340 2.887 0.806 42.200 41.579
35.500 -14.752 -0.050 -15.651 -0.045 -16.269 -0.047 -16.613 -0.041 -16.831 -0.044 4.041 0.339 2.885 0.803 42.199 41.576
35.600 -14.750 -0.049 -15.649 -0.044 -16.268 -0.045 -16.612 -0.040 -16.830 -0.042 4.042 0.339 2.881 0.800 42.198 41.574
35.700 -14.748 -0.048 -15.647 -0.043 -16.266 -0.044 -16.611 -0.038 -16.829 -0.041 4.043 0.338 2.878 0.796 42.198 41.571
35.800 -14.746 -0.047 -15.645 -0.042 -16.265 -0.043 -16.610 -0.037 -16.828 -0.039 4.043 0.338 2.874 0.792 42.197 41.567
35.900 -14.743 -0.046 -15.643 -0.041 -16.263 -0.041 -16.609 -0.036 -16.828 -0.038 4.044 0.337 2.870 0.788 42.196 41.564
36.000 -14.741 -0.045 -15.642 -0.040 -16.262 -0.040 -16.608 -0.035 -16.827 -0.036 4.046 0.337 2.865 0.784 42.195 41.560
36.100 -14.739 -0.043 -15.640 -0.039 -16.260 -0.039 -16.606 -0.033 -16.826 -0.035 4.047 0.336 2.859 0.779 42.194 41.556
36.200 -14.737 -0.042 -15.638 -0.038 -16.259 -0.038 -16.605 -0.032 -16.825 -0.034 4.049 0.336 2.853 0.773 42.193 41.551
36.300 -14.734 -0.041 -15.636 -0.037 -16.257 -0.036 -16.604 -0.031 -16.825 -0.032 4.051 0.335 2.847 0.768 42.192 41.547
36.400 -14.732 -0.040 -15.634 -0.036 -16.256 -0.035 -16.603 -0.029 -16.824 -0.031 4.054 0.335 2.840 0.762 42.191 41.541
36.500 -14.730 -0.039 -15.632 -0.035 -16.254 -0.034 -16.602 -0.028 -16.823 -0.029 4.056 0.334 2.832 0.755 42.189 41.536
36.600 -14.727 -0.038 -15.630 -0.034 -16.253 -0.033 -16.601 -0.027 -16.822 -0.028 4.059 0.334 2.824 0.748 42.188 41.530
36.700 -14.725 -0.037 -15.628 -0.033 -16.251 -0.032 -16.599 -0.026 -16.821 -0.027 4.063 0.333 2.814 0.741 42.187 41.523
36.800 -14.723 -0.036 -15.626 -0.032 -16.249 -0.031 -16.598 -0.025 -16.820 -0.025 4.066 0.333 2.805 0.733 42.185 41.516
36.900 -14.720 -0.035 -15.624 -0.031 -16.248 -0.030 -16.597 -0.023 -16.819 -0.024 4.070 0.332 2.795 0.725 42.184 41.509
37.000 -14.718 -0.034 -15.622 -0.030 -16.246 -0.029 -16.596 -0.022 -16.819 -0.023 4.074 0.332 2.784 0.717 42.182 41.501
37.100 -14.716 -0.034 -15.620 -0.029 -16.244 -0.028 -16.595 -0.021 -16.818 -0.022 4.079 0.331 2.773 0.709 42.181 41.493
37.200 -14.713 -0.033 -15.618 -0.029 -16.243 -0.027 -16.594 -0.020 -16.817 -0.021 4.083 0.331 2.762 0.701 42.179 41.485
37.300 -14.711 -0.032 -15.616 -0.028 -16.241 -0.026 -16.593 -0.019 -16.816 -0.020 4.087 0.330 2.752 0.693 42.178 41.477
37.400 -14.708 -0.032 -15.614 -0.028 -16.239 -0.025 -16.591 -0.019 -16.815 -0.019 4.091 0.330 2.742 0.685 42.176 41.470
37.500 -14.706 -0.031 -15.612 -0.027 -16.237 -0.025 -16.590 -0.018 -16.814 -0.018 4.094 0.330 2.734 0.679 42.175 41.463
37.600 -14.704 -0.031 -15.610 -0.027 -16.235 -0.024 -16.589 -0.017 -16.813 -0.018 4.096 0.329 2.727 0.674 42.174 41.458
37.700 -14.701 -0.030 -15.608 -0.026 -16.234 -0.024 -16.588 -0.017 -16.812 -0.017 4.097 0.329 2.723 0.671 42.173 41.454
37.800 -14.699 -0.030 -15.606 -0.026 -16.232 -0.024 -16.587 -0.017 -16.811 -0.017 4.097 0.329 2.722 0.670 42.172 41.452
37.900 -14.696 -0.030 -15.604 -0.026 -16.230 -0.024 -16.586 -0.017 -16.810 -0.017 4.095 0.328 2.725 0.670 42.172 41.453
38.000 -14.694 -0.030 -15.602 -0.026 -16.228 -0.024 -16.585 -0.017 -16.809 -0.017 4.091 0.328 2.729 0.673 42.172 41.455
38.100 -14.691 -0.030 -15.600 -0.026 -16.226 -0.024 -16.584 -0.017 -16.808 -0.017 4.086 0.328 2.737 0.678 42.173 41.459
38.200 -14.689 -0.030 -15.598 -0.026 -16.224 -0.024 -16.582 -0.018 -16.807 -0.018 4.080 0.328 2.747 0.684 42.173 41.465
38.300 -14.686 -0.030 -15.596 -0.027 -16.222 -0.024 -16.581 -0.018 -16.806 -0.018 4.073 0.328 2.760 0.691 42.174 41.472
38.400 -14.683 -0.031 -15.594 -0.027 -16.220 -0.025 -16.580 -0.019 -16.805 -0.019 4.066 0.327 2.773 0.700 42.175 41.479
38.500 -14.681 -0.031 -15.591 -0.028 -16.218 -0.025 -16.579 -0.020 -16.804 -0.020 4.058 0.327 2.787 0.708 42.176 41.487
38.600 -14.678 -0.031 -15.589 -0.028 -16.216 -0.026 -16.578 -0.020 -16.803 -0.020 4.050 0.327 2.801 0.718 42.177 41.495
38.700 -14.676 -0.032 -15.587 -0.029 -16.214 -0.027 -16.577 -0.021 -16.802 -0.021 4.043 0.327 2.815 0.727 42.178 41.503
38.800 -14.673 -0.032 -15.585 -0.029 -16.212 -0.027 -16.576 -0.022 -16.801 -0.022 4.035 0.327 2.828 0.736 42.179 41.510
38.900 -14.671 -0.033 -15.583 -0.030 -16.210 -0.028 -16.575 -0.023 -16.800 -0.023 4.028 0.327 2.842 0.744 42.180 41.518
39.000 -14.668 -0.034 -15.581 -0.030 -16.207 -0.029 -16.574 -0.024 -16.799 -0.024 4.021 0.327 2.854 0.753 42.181 41.524
39.100 -14.665 -0.034 -15.579 -0.031 -16.205 -0.030 -16.573 -0.025 -16.798 -0.025 4.015 0.327 2.866 0.760 42.182 41.530
39.200 -14.663 -0.035 -15.576 -0.032 -16.203 -0.031 -16.572 -0.026 -16.797 -0.026 4.009 0.327 2.877 0.768 42.183 41.536
39.300 -14.660 -0.035 -15.574 -0.032 -16.201 -0.031 -16.571 -0.027 -16.796 -0.027 4.003 0.327 2.887 0.775 42.183 41.541
39.400 -14.657 -0.036 -15.572 -0.033 -16.199 -0.032 -16.570 -0.028 -16.795 -0.028 3.998 0.327 2.897 0.781 42.184 41.546
39.500 -14.655 -0.037 -15.570 -0.034 -16.196 -0.033 -16.569 -0.028 -16.794 -0.029 3.993 0.327 2.906 0.787 42.185 41.550
39.600 -14.652 -0.037 -15.568 -0.034 -16.194 -0.034 -16.567 -0.029 -16.792 -0.030 3.988 0.327 2.914 0.793 42.185 41.554
