# INSTRUMENT_ID: 1
# OBS_GROUP_ID: 55
# UNIT_ID: None
# RA: 146.514770833333
# DEC: 33.5282388888889
# OBS_DATE: 2019-12-23 00:00:00+00:00
# REDSHIFT: None
# REDSHIFT_ERR: None
# REDSHIFT_QUALITY: None
# SPEC_PLOT_FILE: None
# SPEC_DATA_FILE: None
# SPECTRUM_NOTES: None
# REFERENCE: None
# TRANSIENT_ID: 27153
# FOLLOWUP_ID: None
# SPEC_PHASE: None
# RLAP: None
# SNID_PLOT_FILE: None

wavelength,flux,fluxerr
4047.480,1.77966e-16,-9.90000e+01
4050.010,1.40412e-16,-9.90000e+01
4052.540,1.60421e-16,-9.90000e+01
4055.070,1.89520e-16,-9.90000e+01
4057.600,1.83692e-16,-9.90000e+01
4060.130,1.78145e-16,-9.90000e+01
4062.660,1.63478e-16,-9.90000e+01
4065.190,1.40987e-16,-9.90000e+01
4067.720,1.47803e-16,-9.90000e+01
4070.250,1.48797e-16,-9.90000e+01
4072.780,1.47126e-16,-9.90000e+01
4075.310,1.62438e-16,-9.90000e+01
4077.840,9.29159e-17,-9.90000e+01
4080.370,7.57101e-17,-9.90000e+01
4082.900,1.01177e-16,-9.90000e+01
4085.430,1.52384e-16,-9.90000e+01
4087.960,1.58251e-16,-9.90000e+01
4090.490,1.88461e-16,-9.90000e+01
4093.020,1.67579e-16,-9.90000e+01
4095.550,2.19401e-16,-9.90000e+01
4098.080,1.85481e-16,-9.90000e+01
4100.610,2.15362e-16,-9.90000e+01
4103.130,1.86606e-16,-9.90000e+01
4105.670,1.70522e-16,-9.90000e+01
4108.190,1.26609e-16,-9.90000e+01
4110.720,1.39639e-16,-9.90000e+01
4113.250,1.37862e-16,-9.90000e+01
4115.780,1.40638e-16,-9.90000e+01
4118.310,8.47585e-17,-9.90000e+01
4120.840,1.43386e-16,-9.90000e+01
4123.370,1.11843e-16,-9.90000e+01
4125.900,1.48075e-16,-9.90000e+01
4128.430,9.99695e-17,-9.90000e+01
4130.960,1.67626e-16,-9.90000e+01
4133.490,1.79049e-16,-9.90000e+01
4136.020,1.31284e-16,-9.90000e+01
4138.550,1.27570e-16,-9.90000e+01
4141.080,1.98166e-16,-9.90000e+01
4143.610,1.78874e-16,-9.90000e+01
4146.140,1.60239e-16,-9.90000e+01
4148.670,1.53190e-16,-9.90000e+01
4151.200,1.34993e-16,-9.90000e+01
4153.730,1.88330e-16,-9.90000e+01
4156.260,1.10268e-16,-9.90000e+01
4158.790,1.42399e-16,-9.90000e+01
4161.320,1.76676e-16,-9.90000e+01
4163.850,1.46527e-16,-9.90000e+01
4166.380,1.39601e-16,-9.90000e+01
4168.910,1.68652e-16,-9.90000e+01
4171.440,1.08988e-16,-9.90000e+01
4173.970,1.90043e-16,-9.90000e+01
4176.500,1.04977e-16,-9.90000e+01
4179.030,1.56925e-16,-9.90000e+01
4181.560,1.85416e-16,-9.90000e+01
4184.090,1.39064e-16,-9.90000e+01
4186.620,1.80441e-16,-9.90000e+01
4189.150,1.89791e-16,-9.90000e+01
4191.680,1.80362e-16,-9.90000e+01
4194.210,1.32146e-16,-9.90000e+01
4196.740,1.26486e-16,-9.90000e+01
4199.270,2.04874e-16,-9.90000e+01
4201.800,1.72803e-16,-9.90000e+01
4204.330,2.24943e-16,-9.90000e+01
4206.860,1.06587e-16,-9.90000e+01
4209.390,1.77422e-16,-9.90000e+01
4211.920,1.63064e-16,-9.90000e+01
4214.450,1.39961e-16,-9.90000e+01
4216.980,1.48555e-16,-9.90000e+01
4219.510,1.31410e-16,-9.90000e+01
4222.040,1.58391e-16,-9.90000e+01
4224.560,1.23301e-16,-9.90000e+01
4227.090,1.76032e-16,-9.90000e+01
4229.620,1.78795e-16,-9.90000e+01
4232.150,1.27883e-16,-9.90000e+01
4234.680,1.74968e-16,-9.90000e+01
4237.210,1.51627e-16,-9.90000e+01
4239.740,1.19236e-16,-9.90000e+01
4242.270,1.28191e-16,-9.90000e+01
4244.800,2.24465e-16,-9.90000e+01
4247.330,1.56688e-16,-9.90000e+01
4249.860,1.52792e-16,-9.90000e+01
4252.390,1.27266e-16,-9.90000e+01
4254.920,1.82094e-16,-9.90000e+01
4257.450,1.68295e-16,-9.90000e+01
4259.980,1.56371e-16,-9.90000e+01
4262.510,1.55282e-16,-9.90000e+01
4265.040,1.40260e-16,-9.90000e+01
4267.570,1.34876e-16,-9.90000e+01
4270.100,1.46001e-16,-9.90000e+01
4272.630,1.54320e-16,-9.90000e+01
4275.160,1.94721e-16,-9.90000e+01
4277.690,1.62123e-16,-9.90000e+01
4280.220,1.58283e-16,-9.90000e+01
4282.750,1.93015e-16,-9.90000e+01
4285.280,1.54802e-16,-9.90000e+01
4287.810,1.44592e-16,-9.90000e+01
4290.340,1.41350e-16,-9.90000e+01
4292.870,1.79572e-16,-9.90000e+01
4295.400,8.09781e-17,-9.90000e+01
4297.930,1.34838e-16,-9.90000e+01
4300.460,2.23811e-16,-9.90000e+01
4302.990,2.29989e-16,-9.90000e+01
4305.520,1.73524e-16,-9.90000e+01
4308.050,1.48322e-16,-9.90000e+01
4310.580,1.52085e-16,-9.90000e+01
4313.110,1.74452e-16,-9.90000e+01
4315.640,1.93012e-16,-9.90000e+01
4318.170,2.15532e-16,-9.90000e+01
4320.700,1.18659e-16,-9.90000e+01
4323.230,1.62279e-16,-9.90000e+01
4325.760,1.69575e-16,-9.90000e+01
4328.290,1.56046e-16,-9.90000e+01
4330.820,1.61607e-16,-9.90000e+01
4333.350,1.73177e-16,-9.90000e+01
4335.880,1.45106e-16,-9.90000e+01
4338.410,2.00095e-16,-9.90000e+01
4340.940,8.73517e-17,-9.90000e+01
4343.460,1.51938e-16,-9.90000e+01
4346.000,1.05216e-16,-9.90000e+01
4348.520,1.56642e-16,-9.90000e+01
4351.050,1.22868e-16,-9.90000e+01
4353.580,1.54449e-16,-9.90000e+01
4356.110,1.05070e-16,-9.90000e+01
