# INSTRUMENT_ID: 1
# OBS_GROUP_ID: 55
# UNIT_ID: None
# RA: 214.579695833333
# DEC: 38.9295222222222
# OBS_DATE: 2020-05-23 07:46:25+00:00
# REDSHIFT: None
# REDSHIFT_ERR: None
# REDSHIFT_QUALITY: None
# SPEC_PLOT_FILE: None
# SPEC_DATA_FILE: None
# SPECTRUM_NOTES: None
# REFERENCE: None
# TRANSIENT_ID: 36346
# FOLLOWUP_ID: None
# SPEC_PHASE: None
# RLAP: None
# SNID_PLOT_FILE: None

wavelength,flux,fluxerr
4113.880,4.82796e-01,-9.90000e+01
4116.410,4.60257e-01,-9.90000e+01
4118.941,5.03407e-01,-9.90000e+01
4121.471,4.92659e-01,-9.90000e+01
4124.001,4.70351e-01,-9.90000e+01
4126.531,5.07279e-01,-9.90000e+01
4129.061,4.82651e-01,-9.90000e+01
4131.592,4.32225e-01,-9.90000e+01
4134.122,4.21569e-01,-9.90000e+01
4136.652,3.76459e-01,-9.90000e+01
4139.182,3.76349e-01,-9.90000e+01
4141.713,3.81269e-01,-9.90000e+01
4144.243,3.96174e-01,-9.90000e+01
4146.773,3.96657e-01,-9.90000e+01
4149.303,4.17556e-01,-9.90000e+01
4151.833,4.49450e-01,-9.90000e+01
4154.364,4.76619e-01,-9.90000e+01
4156.894,4.87079e-01,-9.90000e+01
4159.424,4.95251e-01,-9.90000e+01
4161.954,5.18528e-01,-9.90000e+01
4164.485,5.03476e-01,-9.90000e+01
4167.015,5.09542e-01,-9.90000e+01
4169.545,5.24490e-01,-9.90000e+01
4172.075,4.99272e-01,-9.90000e+01
4174.605,4.95587e-01,-9.90000e+01
4177.136,5.16603e-01,-9.90000e+01
4179.666,4.98679e-01,-9.90000e+01
4182.196,4.76796e-01,-9.90000e+01
4184.726,4.89589e-01,-9.90000e+01
4187.257,4.92852e-01,-9.90000e+01
4189.787,5.07651e-01,-9.90000e+01
4192.317,4.97011e-01,-9.90000e+01
4194.847,4.78195e-01,-9.90000e+01
4197.377,4.58653e-01,-9.90000e+01
4199.908,4.62927e-01,-9.90000e+01
4202.438,4.56020e-01,-9.90000e+01
4204.968,4.54440e-01,-9.90000e+01
4207.498,4.71038e-01,-9.90000e+01
4210.029,4.98143e-01,-9.90000e+01
4212.559,5.06702e-01,-9.90000e+01
4215.089,5.16717e-01,-9.90000e+01
4217.619,5.07772e-01,-9.90000e+01
4220.149,4.81566e-01,-9.90000e+01
4222.680,4.90013e-01,-9.90000e+01
4225.210,4.74660e-01,-9.90000e+01
4227.740,5.14167e-01,-9.90000e+01
4230.270,4.76825e-01,-9.90000e+01
4232.801,4.96459e-01,-9.90000e+01
4235.331,4.69935e-01,-9.90000e+01
4237.861,4.38093e-01,-9.90000e+01
4240.391,4.40868e-01,-9.90000e+01
4242.921,4.61815e-01,-9.90000e+01
4245.452,5.01548e-01,-9.90000e+01
4247.982,4.59060e-01,-9.90000e+01
4250.512,4.54420e-01,-9.90000e+01
4253.042,4.56275e-01,-9.90000e+01
4255.573,4.66907e-01,-9.90000e+01
4258.103,5.00332e-01,-9.90000e+01
4260.633,4.51950e-01,-9.90000e+01
4263.163,4.56905e-01,-9.90000e+01
4265.693,4.41271e-01,-9.90000e+01
4268.224,4.66970e-01,-9.90000e+01
4270.754,4.25374e-01,-9.90000e+01
4273.284,4.22265e-01,-9.90000e+01
4275.814,4.06344e-01,-9.90000e+01
4278.345,3.98538e-01,-9.90000e+01
4280.875,4.03223e-01,-9.90000e+01
4283.405,3.97941e-01,-9.90000e+01
4285.935,4.05478e-01,-9.90000e+01
4288.465,3.88288e-01,-9.90000e+01
4290.996,3.74127e-01,-9.90000e+01
4293.526,4.26714e-01,-9.90000e+01
4296.056,4.30468e-01,-9.90000e+01
4298.586,4.58967e-01,-9.90000e+01
4301.117,4.39266e-01,-9.90000e+01
4303.647,4.38892e-01,-9.90000e+01
4306.177,4.81289e-01,-9.90000e+01
4308.707,4.19991e-01,-9.90000e+01
4311.237,4.07659e-01,-9.90000e+01
4313.768,4.36348e-01,-9.90000e+01
4316.298,4.65605e-01,-9.90000e+01
4318.828,4.47206e-01,-9.90000e+01
4321.358,4.34365e-01,-9.90000e+01
4323.889,5.00077e-01,-9.90000e+01
4326.419,4.71215e-01,-9.90000e+01
4328.949,4.58146e-01,-9.90000e+01
4331.479,4.62827e-01,-9.90000e+01
4334.009,4.61415e-01,-9.90000e+01
4336.540,4.56096e-01,-9.90000e+01
4339.070,4.68984e-01,-9.90000e+01
4341.600,4.60691e-01,-9.90000e+01
4344.130,4.68879e-01,-9.90000e+01
4346.661,4.74345e-01,-9.90000e+01
4349.191,4.78095e-01,-9.90000e+01
4351.721,4.53736e-01,-9.90000e+01
4354.251,4.37863e-01,-9.90000e+01
4356.781,4.82832e-01,-9.90000e+01
4359.312,4.62163e-01,-9.90000e+01
4361.842,5.08708e-01,-9.90000e+01
4364.372,4.62210e-01,-9.90000e+01
4366.902,4.37717e-01,-9.90000e+01
4369.433,4.51228e-01,-9.90000e+01
4371.963,4.42236e-01,-9.90000e+01
4374.493,3.97010e-01,-9.90000e+01
4377.023,4.63821e-01,-9.90000e+01
4379.553,4.50255e-01,-9.90000e+01
4382.084,4.52248e-01,-9.90000e+01
4384.614,4.54241e-01,-9.90000e+01
4387.144,4.61969e-01,-9.90000e+01
4389.674,4.21644e-01,-9.90000e+01
4392.205,4.11192e-01,-9.90000e+01
4394.735,4.52670e-01,-9.90000e+01
4397.265,4.66911e-01,-9.90000e+01
4399.795,4.53578e-01,-9.90000e+01
4402.325,4.43158e-01,-9.90000e+01
