# INSTRUMENT_ID: 10
# OBS_GROUP_ID: 58
# UNIT_ID: None
# RA: 358.573854166667
# DEC: 26.3267111111111
# OBS_DATE: 2020-07-17 13:43:41+00:00
# REDSHIFT: None
# REDSHIFT_ERR: None
# REDSHIFT_QUALITY: None
# SPEC_PLOT_FILE: None
# SPEC_DATA_FILE: None
# SPECTRUM_NOTES: None
# REFERENCE: None
# TRANSIENT_ID: 46836
# FOLLOWUP_ID: None
# SPEC_PHASE: None
# RLAP: None
# SNID_PLOT_FILE: None

wavelength,flux,fluxerr
4038.623,5.79904e-16,-9.90000e+01
4039.249,5.69345e-16,-9.90000e+01
4039.876,6.05062e-16,-9.90000e+01
4040.502,5.22490e-16,-9.90000e+01
4041.128,5.11960e-16,-9.90000e+01
4041.755,5.22734e-16,-9.90000e+01
4042.381,5.53744e-16,-9.90000e+01
4043.008,4.94311e-16,-9.90000e+01
4043.634,4.82081e-16,-9.90000e+01
4044.260,5.14734e-16,-9.90000e+01
4044.887,5.55383e-16,-9.90000e+01
4045.513,5.83206e-16,-9.90000e+01
4046.139,5.27108e-16,-9.90000e+01
4046.766,5.38362e-16,-9.90000e+01
4047.392,5.13333e-16,-9.90000e+01
4048.019,4.51498e-16,-9.90000e+01
4048.645,4.77022e-16,-9.90000e+01
4049.271,5.00875e-16,-9.90000e+01
4049.898,5.35194e-16,-9.90000e+01
4050.524,5.12235e-16,-9.90000e+01
4051.150,4.41416e-16,-9.90000e+01
4051.777,5.04384e-16,-9.90000e+01
4052.403,5.08135e-16,-9.90000e+01
4053.030,5.11250e-16,-9.90000e+01
4053.656,5.17733e-16,-9.90000e+01
4054.282,5.24687e-16,-9.90000e+01
4054.909,5.17454e-16,-9.90000e+01
4055.535,5.35150e-16,-9.90000e+01
4056.162,5.01843e-16,-9.90000e+01
4056.788,4.81177e-16,-9.90000e+01
4057.414,4.84858e-16,-9.90000e+01
4058.041,5.28179e-16,-9.90000e+01
4058.667,5.60317e-16,-9.90000e+01
4059.293,5.26399e-16,-9.90000e+01
4059.920,5.16693e-16,-9.90000e+01
4060.546,5.48409e-16,-9.90000e+01
4061.173,5.11068e-16,-9.90000e+01
4061.799,4.75416e-16,-9.90000e+01
4062.425,4.76969e-16,-9.90000e+01
4063.052,4.90951e-16,-9.90000e+01
4063.678,4.75518e-16,-9.90000e+01
4064.304,4.57446e-16,-9.90000e+01
4064.931,5.15835e-16,-9.90000e+01
4065.557,5.69968e-16,-9.90000e+01
4066.184,5.56505e-16,-9.90000e+01
4066.810,5.61071e-16,-9.90000e+01
4067.436,5.71300e-16,-9.90000e+01
4068.063,5.08528e-16,-9.90000e+01
4068.689,5.24292e-16,-9.90000e+01
4069.316,5.11132e-16,-9.90000e+01
4069.942,5.03909e-16,-9.90000e+01
4070.568,5.02526e-16,-9.90000e+01
4071.195,4.97256e-16,-9.90000e+01
4071.821,4.87856e-16,-9.90000e+01
4072.447,5.31383e-16,-9.90000e+01
4073.074,5.61410e-16,-9.90000e+01
4073.700,5.20995e-16,-9.90000e+01
4074.327,4.97306e-16,-9.90000e+01
4074.953,4.89806e-16,-9.90000e+01
4075.579,4.90857e-16,-9.90000e+01
4076.206,5.19236e-16,-9.90000e+01
4076.832,5.23714e-16,-9.90000e+01
4077.458,5.05487e-16,-9.90000e+01
4078.085,4.89208e-16,-9.90000e+01
4078.711,4.64988e-16,-9.90000e+01
4079.338,5.12834e-16,-9.90000e+01
4079.964,5.35411e-16,-9.90000e+01
4080.590,5.32484e-16,-9.90000e+01
4081.217,5.30242e-16,-9.90000e+01
4081.843,5.31536e-16,-9.90000e+01
4082.470,5.12371e-16,-9.90000e+01
4083.096,5.05640e-16,-9.90000e+01
4083.722,5.12726e-16,-9.90000e+01
4084.349,5.40696e-16,-9.90000e+01
4084.975,5.41579e-16,-9.90000e+01
4085.601,5.49194e-16,-9.90000e+01
4086.228,5.26106e-16,-9.90000e+01
4086.854,5.35474e-16,-9.90000e+01
4087.481,4.99377e-16,-9.90000e+01
4088.107,4.72230e-16,-9.90000e+01
4088.733,4.87992e-16,-9.90000e+01
4089.360,4.87478e-16,-9.90000e+01
4089.986,5.11088e-16,-9.90000e+01
4090.612,5.30812e-16,-9.90000e+01
4091.239,5.57650e-16,-9.90000e+01
4091.865,5.43431e-16,-9.90000e+01
4092.492,5.14889e-16,-9.90000e+01
4093.118,5.12208e-16,-9.90000e+01
4093.744,5.22319e-16,-9.90000e+01
4094.371,5.30873e-16,-9.90000e+01
4094.997,4.91305e-16,-9.90000e+01
4095.624,4.91365e-16,-9.90000e+01
4096.250,5.46943e-16,-9.90000e+01
4096.876,5.84032e-16,-9.90000e+01
4097.503,5.53596e-16,-9.90000e+01
4098.129,4.94372e-16,-9.90000e+01
4098.755,4.88098e-16,-9.90000e+01
4099.382,5.08998e-16,-9.90000e+01
4100.008,5.17823e-16,-9.90000e+01
4100.635,5.37450e-16,-9.90000e+01
4101.261,5.18330e-16,-9.90000e+01
4101.887,5.11568e-16,-9.90000e+01
4102.514,5.49696e-16,-9.90000e+01
4103.140,5.35713e-16,-9.90000e+01
4103.766,5.21157e-16,-9.90000e+01
4104.393,5.62744e-16,-9.90000e+01
4105.019,5.36914e-16,-9.90000e+01
4105.646,4.84077e-16,-9.90000e+01
4106.272,4.97185e-16,-9.90000e+01
4106.898,5.24179e-16,-9.90000e+01
4107.525,5.06595e-16,-9.90000e+01
4108.151,5.25211e-16,-9.90000e+01
4108.778,5.31771e-16,-9.90000e+01
4109.404,5.50633e-16,-9.90000e+01
4110.030,5.16522e-16,-9.90000e+01
4110.657,5.37222e-16,-9.90000e+01
4111.283,5.47249e-16,-9.90000e+01
4111.909,5.60457e-16,-9.90000e+01
4112.536,5.72637e-16,-9.90000e+01
4113.162,5.68331e-16,-9.90000e+01
4113.789,5.57024e-16,-9.90000e+01
4114.415,5.37473e-16,-9.90000e+01
4115.041,5.56794e-16,-9.90000e+01
4115.668,5.39833e-16,-9.90000e+01
4116.294,5.05320e-16,-9.90000e+01
4116.920,5.17325e-16,-9.90000e+01
4117.547,5.66465e-16,-9.90000e+01
4118.173,5.53610e-16,-9.90000e+01
4118.800,5.40881e-16,-9.90000e+01
4119.426,5.36967e-16,-9.90000e+01
4120.052,4.86119e-16,-9.90000e+01
4120.679,4.69736e-16,-9.90000e+01
4121.305,5.27616e-16,-9.90000e+01
4121.932,5.26369e-16,-9.90000e+01
4122.558,5.57626e-16,-9.90000e+01
4123.184,5.37946e-16,-9.90000e+01
4123.811,5.34484e-16,-9.90000e+01
4124.437,5.86984e-16,-9.90000e+01
4125.063,5.65585e-16,-9.90000e+01
4125.690,5.79958e-16,-9.90000e+01
4126.316,5.44324e-16,-9.90000e+01
4126.943,5.21412e-16,-9.90000e+01
4127.569,4.95783e-16,-9.90000e+01
4128.195,5.03778e-16,-9.90000e+01
4128.822,5.17957e-16,-9.90000e+01
4129.448,5.28606e-16,-9.90000e+01
4130.074,5.37153e-16,-9.90000e+01
4130.701,5.08677e-16,-9.90000e+01
4131.327,4.95942e-16,-9.90000e+01
4131.954,5.39900e-16,-9.90000e+01
4132.580,5.49969e-16,-9.90000e+01
4133.206,5.39902e-16,-9.90000e+01
4133.833,5.42278e-16,-9.90000e+01
4134.459,5.04047e-16,-9.90000e+01
4135.086,4.86534e-16,-9.90000e+01
4135.712,5.12529e-16,-9.90000e+01
4136.338,5.44082e-16,-9.90000e+01
4136.965,5.18366e-16,-9.90000e+01
4137.591,4.99264e-16,-9.90000e+01
4138.217,5.41944e-16,-9.90000e+01
4138.844,5.24761e-16,-9.90000e+01
4139.470,5.34379e-16,-9.90000e+01
4140.097,5.54556e-16,-9.90000e+01
4140.723,5.68475e-16,-9.90000e+01
4141.349,5.55159e-16,-9.90000e+01
4141.976,5.29078e-16,-9.90000e+01
4142.602,5.15068e-16,-9.90000e+01
4143.228,5.36653e-16,-9.90000e+01
4143.855,5.45152e-16,-9.90000e+01
4144.481,5.47619e-16,-9.90000e+01
4145.108,5.45498e-16,-9.90000e+01
4145.734,5.43401e-16,-9.90000e+01
4146.360,5.65366e-16,-9.90000e+01
4146.987,5.35022e-16,-9.90000e+01
4147.613,4.97165e-16,-9.90000e+01
4148.240,5.60921e-16,-9.90000e+01
4148.866,5.26167e-16,-9.90000e+01
4149.492,5.26713e-16,-9.90000e+01
4150.119,5.55350e-16,-9.90000e+01
4150.745,5.00547e-16,-9.90000e+01
4151.371,5.02615e-16,-9.90000e+01
4151.998,4.91933e-16,-9.90000e+01
4152.624,5.08755e-16,-9.90000e+01
4153.251,5.68862e-16,-9.90000e+01
4153.877,5.44801e-16,-9.90000e+01
4154.503,5.28680e-16,-9.90000e+01
4155.130,5.47875e-16,-9.90000e+01
4155.756,5.39142e-16,-9.90000e+01
4156.383,5.27024e-16,-9.90000e+01
4157.009,5.14161e-16,-9.90000e+01
4157.635,5.50089e-16,-9.90000e+01
4158.262,5.21167e-16,-9.90000e+01
4158.888,5.07169e-16,-9.90000e+01
4159.514,5.04281e-16,-9.90000e+01
4160.141,5.19423e-16,-9.90000e+01
4160.767,5.07891e-16,-9.90000e+01
4161.394,5.22405e-16,-9.90000e+01
4162.020,5.16271e-16,-9.90000e+01
4162.646,4.72292e-16,-9.90000e+01
4163.273,5.11421e-16,-9.90000e+01
4163.899,5.79954e-16,-9.90000e+01
4164.525,5.19421e-16,-9.90000e+01
4165.152,5.20089e-16,-9.90000e+01
4165.778,5.61085e-16,-9.90000e+01
4166.405,5.17548e-16,-9.90000e+01
4167.031,5.05124e-16,-9.90000e+01
4167.657,5.30523e-16,-9.90000e+01
4168.284,4.84637e-16,-9.90000e+01
4168.910,4.62908e-16,-9.90000e+01
4169.537,4.71285e-16,-9.90000e+01
4170.163,4.96651e-16,-9.90000e+01
4170.789,4.95339e-16,-9.90000e+01
4171.416,5.38821e-16,-9.90000e+01
4172.042,5.55674e-16,-9.90000e+01
4172.668,5.13054e-16,-9.90000e+01
4173.295,5.27359e-16,-9.90000e+01
4173.921,5.24315e-16,-9.90000e+01
4174.548,5.07880e-16,-9.90000e+01
4175.174,5.07194e-16,-9.90000e+01
4175.800,4.97593e-16,-9.90000e+01
4176.427,5.07205e-16,-9.90000e+01
4177.053,5.40351e-16,-9.90000e+01
4177.679,5.48232e-16,-9.90000e+01
4178.306,5.15013e-16,-9.90000e+01
4178.932,5.18510e-16,-9.90000e+01
4179.559,5.01264e-16,-9.90000e+01
4180.185,4.99912e-16,-9.90000e+01
4180.811,4.49414e-16,-9.90000e+01
4181.438,4.70205e-16,-9.90000e+01
4182.064,5.17837e-16,-9.90000e+01
4182.691,5.26001e-16,-9.90000e+01
4183.317,5.29643e-16,-9.90000e+01
4183.943,5.41340e-16,-9.90000e+01
4184.570,5.39082e-16,-9.90000e+01
4185.196,5.12480e-16,-9.90000e+01
4185.822,5.20833e-16,-9.90000e+01
4186.449,5.18117e-16,-9.90000e+01
4187.075,5.15526e-16,-9.90000e+01
4187.702,5.35708e-16,-9.90000e+01
4188.328,5.13191e-16,-9.90000e+01
4188.954,5.11798e-16,-9.90000e+01
4189.581,5.58829e-16,-9.90000e+01
4190.207,5.03053e-16,-9.90000e+01
4190.833,5.19120e-16,-9.90000e+01
4191.460,5.05571e-16,-9.90000e+01
4192.086,5.14974e-16,-9.90000e+01
4192.713,5.00186e-16,-9.90000e+01
4193.339,4.80126e-16,-9.90000e+01
4193.965,4.90941e-16,-9.90000e+01
4194.592,5.12136e-16,-9.90000e+01
4195.218,5.01530e-16,-9.90000e+01
